asset, class, price, date-time, flags, quantity
SiZ5,SPBFUT,62274.133660032,2015-10-9T10-3-27.737,1,4
SiZ5,SPBFUT,62268.706928026,2015-10-9T10-3-27.791,1,1
SiZ5,SPBFUT,62278.765542421,2015-10-9T10-3-27.89,2,4
SiZ5,SPBFUT,62287.012433936,2015-10-9T10-3-27.89,2,1
SiZ5,SPBFUT,62279.209947149,2015-10-9T10-3-28.038,1,2
SiZ5,SPBFUT,62272.967957719,2015-10-9T10-3-28.038,1,1
SiZ5,SPBFUT,62262.174366175,2015-10-9T10-3-28.352,1,1
SiZ5,SPBFUT,62258.53949294,2015-10-9T10-3-33.051,2,2
SiZ5,SPBFUT,62255.631594352,2015-10-9T10-3-33.051,2,1
SiZ5,SPBFUT,62251.905275482,2015-10-9T10-3-33.887,2,1
SiZ5,SPBFUT,62248.324220385,2015-10-9T10-3-35.943,2,2
SiZ5,SPBFUT,62247.459376308,2015-10-9T10-3-37.337,2,2
SiZ5,SPBFUT,62247.367501047,2015-10-9T10-3-37.337,2,3
SiZ5,SPBFUT,62246.094000837,2015-10-9T10-3-37.878,1,1
SiZ5,SPBFUT,62245.07520067,2015-10-9T10-3-37.878,1,2
SiZ5,SPBFUT,62244.060160536,2015-10-9T10-3-37.878,1,2
SiZ5,SPBFUT,62243.248128429,2015-10-9T10-3-38.552,1,1
SiZ5,SPBFUT,62242.998502743,2015-10-9T10-3-41.476,1,2
SiZ5,SPBFUT,62242.798802194,2015-10-9T10-3-41.797,1,2
SiZ5,SPBFUT,62242.439041756,2015-10-9T10-3-43.266,1,1
SiZ5,SPBFUT,62241.751233404,2015-10-9T10-3-43.266,1,1
SiZ5,SPBFUT,62244.800986724,2015-10-9T10-3-43.464,2,1
SiZ5,SPBFUT,62247.240789379,2015-10-9T10-3-44.725,2,1
SiZ5,SPBFUT,62249.192631503,2015-10-9T10-3-44.725,2,2
SiZ5,SPBFUT,62260.954105202,2015-10-9T10-3-45.696,2,5
SiZ5,SPBFUT,62263.563284162,2015-10-9T10-3-49.598,1,2
